1.384840000000000089e+02,6.918660000000000032e+00,-4.005499999999999972e+01,7.309539999999999793e+01,2.272409999999999997e+01,-4.005499999999999972e+01,1.079689999999999941e+02,1.727390000000000114e+01,-1.075550000000000068e+02,1.264959999999999951e+02,1.563889999999999958e+01,-3.005499999999999972e+01,8.562820000000000675e+01,1.672889999999999944e+01,-3.505499999999999972e+01,1.121730000000000018e+02,-1.378149999999999942e+01,-6.012559999999999860e+01
1.388128167981313652e+02,7.364994205102669333e+00,-4.013989842868971891e+01,7.337266695805686822e+01,2.295521646106065816e+01,-4.002719318466157716e+01,1.080997660928906043e+02,1.741861810360879659e+01,-1.075956571401763000e+02,1.268204953908167596e+02,1.607552008849042124e+01,-3.013661418019934857e+01,8.593728439685222042e+01,1.701619574585745553e+01,-3.504001758708059810e+01,1.125214545067712351e+02,-1.348130899756472445e+01,-6.008457794560614929e+01
1.359623734948746119e+02,1.182935309259336876e+00,-4.155288270210468937e+01,7.058823383303210619e+01,1.703766047903429026e+01,-4.097799417515858522e+01,1.051616463904546492e+02,1.279107899450537644e+01,-1.087184425559414791e+02,1.240258275914860207e+02,9.728960332116795229e+00,-3.134312962660912660e+01,8.313752844624097804e+01,1.094236714889776962e+01,-3.614311022510558047e+01,1.095458081079387398e+02,-1.912703916962090389e+01,-6.188178673578477884e+01
1.350998510853466996e+02,-1.429122381459002256e+01,-4.462615852599366661e+01,7.026481866750175698e+01,3.564442419675078355e+00,-4.287267677213298356e+01,1.041632571149828834e+02,8.112838225511342927e-01,-1.110301315776156912e+02,1.235180014513719442e+02,-5.769761325480356362e+00,-3.399600491655339596e+01,8.265251106542125115e+01,-3.098752046193153475e+00,-3.838264164481483220e+01,1.078996040470072302e+02,-3.298089249998420769e+01,-6.546931507362582181e+01
1.339757349454359883e+02,-3.411285059882705184e+01,-4.924907727514388966e+01,6.951663401541614462e+01,-1.532580489745899754e+01,-4.505954691222400044e+01,1.015939366487655917e+02,-1.582430426256155087e+01,-1.141458755970767385e+02,1.228168340181706384e+02,-2.585174901848741769e+01,-3.798018822464796784e+01,8.190239004113750809e+01,-2.236102072790566808e+01,-4.117209469125200627e+01,1.059365732601793297e+02,-5.150479706512723510e+01,-7.010381149754493890e+01
1.365057876140605515e+02,-5.970278061748189913e+01,-5.908313727931216874e+01,7.242958835228512271e+01,-4.035465462198573050e+01,-5.234728898965635580e+01,1.035620632245582868e+02,-3.542081128521234490e+01,-1.216909898950411275e+02,1.256381264966997833e+02,-5.226767837017386142e+01,-4.698487599647155122e+01,8.474802996025128721e+01,-4.788702606849609111e+01,-4.925975346388118226e+01,1.079038406171391529e+02,-7.480896127741517887e+01,-8.093093495414331073e+01
1.393328365707583032e+02,-8.077129768922544883e+01,-6.683130319994927504e+01,7.526144411476929008e+01,-6.215460328565344383e+01,-5.824315428483103574e+01,1.046646104260180152e+02,-5.579382530246419947e+01,-1.282225581928497604e+02,1.286918950117804172e+02,-7.363910185218003335e+01,-5.435505076029217264e+01,8.772000819654688542e+01,-6.961692405228289715e+01,-5.557642432546651889e+01,1.103531229703310430e+02,-9.579566576295479763e+01,-8.823314641514723178e+01
1.456210707750567792e+02,-1.013492101602608528e+02,-7.763888787200882291e+01,8.104846753550316407e+01,-8.483468943835538312e+01,-6.852129719538010022e+01,1.111923452297942845e+02,-7.227421659538251220e+01,-1.373377473836349623e+02,1.346665581716993358e+02,-9.546451755860690014e+01,-6.478883821200665238e+01,9.363444543356686722e+01,-9.222219630301705706e+01,-6.627821860691537381e+01,1.172565574269801374e+02,-1.152198586863709551e+02,-1.005878273110657517e+02
1.472753145398283152e+02,-1.158926298888971900e+02,-8.556482210800622568e+01,8.237784399178980266e+01,-1.009305743220663913e+02,-7.608135474447591662e+01,1.123150652956455673e+02,-8.588535338917756690e+01,-1.444884213727456483e+02,1.361954686872371951e+02,-1.105832823300919472e+02,-7.257241763307439442e+01,9.510772138012858079e+01,-1.081234076268523694e+02,-7.402541952968363148e+01,1.192116629918956221e+02,-1.296933340597246627e+02,-1.089221840217823853e+02
1.509992670712153711e+02,-1.428728390221955067e+02,-9.924584052380393473e+01,8.570065738893070773e+01,-1.290905390726811390e+02,-9.078293764028583723e+01,1.161482575547017859e+02,-1.145985231308977177e+02,-1.590840926458085391e+02,1.396575641623161630e+02,-1.375723594440640625e+02,-8.647769966361292404e+01,9.854874263794306444e+01,-1.359838015360196550e+02,-8.845417467990532145e+01,1.235065616161726609e+02,-1.576437164348998863e+02,-1.226886785901884025e+02
1.524182774079818330e+02,-1.240025145532227242e+02,-9.989222335783532003e+01,8.666692986126432174e+01,-1.124205655672133162e+02,-9.163996930031612465e+01,1.160140331804731062e+02,-1.007518595383901356e+02,-1.609559954658761001e+02,1.409566317922765961e+02,-1.184253670742679816e+02,-8.735105772478613062e+01,9.980450944134291547e+01,-1.186345763390998798e+02,-8.903160356982883172e+01,1.253961436788458741e+02,-1.412395564503368348e+02,-1.221696335472497594e+02
1.522341112747502905e+02,-1.072233273791420771e+02,-7.801936234373840762e+01,8.631462723121278202e+01,-9.560602385737502118e+01,-7.130067006989958145e+01,1.179988194334356848e+02,-8.043649625781584689e+01,-1.388885392025983379e+02,1.403976391640731265e+02,-1.022444147064843918e+02,-6.557496254990302020e+01,9.932280047781267740e+01,-1.020510293907914701e+02,-6.860570599951302029e+01,1.258618758056920086e+02,-1.230280377902298738e+02,-1.020674527995687129e+02
1.518282522763240081e+02,-8.838238471122325279e+01,-6.858223349759893495e+01,8.565328881240482417e+01,-7.720564827800933472e+01,-6.395236127419678951e+01,1.193715569468556055e+02,-6.174093625756113823e+01,-1.304808794685612838e+02,1.395692557220127128e+02,-8.349729270086049837e+01,-5.651543569580935156e+01,9.861127575320520577e+01,-8.356886322348546514e+01,-6.085178570186889857e+01,1.263392430975233225e+02,-1.043280468629060920e+02,-9.347481470190565744e+01
1.475947978564510947e+02,-6.748161612691238531e+01,-5.864972083569912087e+01,8.150339114445229427e+01,-5.550597575583240229e+01,-5.490927432688192766e+01,1.151897059736056264e+02,-4.607110352014636590e+01,-1.225726915929899690e+02,1.353918551982317808e+02,-6.149082397323265070e+01,-4.703277934883514177e+01,9.442575834495158915e+01,-6.166377433406084663e+01,-5.128885425658238972e+01,1.219530904483306415e+02,-8.534777678711503768e+01,-8.203556000913418700e+01
1.472671750866684306e+02,-4.807504594996333935e+01,-5.177504340652885162e+01,8.099792851012159645e+01,-3.660352754685489174e+01,-5.026767243109441097e+01,1.163019475105594012e+02,-3.012106625606757504e+01,-1.174519458515175359e+02,1.347208544528843674e+02,-4.165187911083718575e+01,-4.077106703575110203e+01,9.387890072039749612e+01,-4.244693823886493789e+01,-4.603109299921743514e+01,1.223866735349134700e+02,-6.731411248791968660e+01,-7.489242411167813884e+01
1.424479879763891290e+02,-2.883803587072263497e+01,-4.615349913190101461e+01,7.646177867699532271e+01,-1.586536762060725536e+01,-4.441827455777752220e+01,1.109083069374699164e+02,-1.398760257962492304e+01,-1.123302274545334285e+02,1.302005802979535645e+02,-2.152796091523803668e+01,-3.536839185561514398e+01,8.927845412350347942e+01,-2.173580502235245859e+01,-4.002688592875978912e+01,1.168362128261613009e+02,-4.881889787404247016e+01,-6.779596795234898821e+01
1.420322117945428602e+02,-1.499820180370470624e+01,-4.239420758789130161e+01,7.630792947188244568e+01,-6.543912773749589462e-01,-4.216020692638949185e+01,1.116697662060075089e+02,-2.506493749862062970e+00,-1.096007946775389570e+02,1.297969592381097073e+02,-6.970500040868905955e+00,-3.211756762412591826e+01,8.894347554704830827e+01,-6.575158917965030270e+00,-3.733309756275350111e+01,1.163022364750887476e+02,-3.541715903855691749e+01,-6.348043259112886005e+01
1.404246293612706040e+02,2.073382944164837483e+00,-4.070116179911439502e+01,7.470227365153712640e+01,1.642263048121474256e+01,-4.031129177291013832e+01,1.094020054966766509e+02,1.227304370345181894e+01,-1.079931371706918526e+02,1.282886948005074146e+02,1.044729147642741296e+01,-3.058427107677415790e+01,8.738596890381026583e+01,1.066847975799917236e+01,-3.540954483105546302e+01,1.144942794632250553e+02,-1.904918170692753776e+01,-6.082697969829435181e+01
1.388411948619185523e+02,6.542024879492421618e+00,-4.010424042872748629e+01,7.341111552690622943e+01,2.217478274876820166e+01,-4.005381059439211100e+01,1.082256403698001748e+02,1.672750306443555957e+01,-1.075845344243954429e+02,1.268410749247038325e+02,1.524379021656736555e+01,-3.010268399142519158e+01,8.596513091457386224e+01,1.621929770520582537e+01,-3.505957447441247865e+01,1.125631727243765283e+02,-1.425401281534536935e+01,-6.011885254386319843e+01
