9.106619999999999493e+01,-7.252100000000000080e+01,9.892310000000000159e+00,9.040689999999999316e+01,-5.006000000000000227e+01,4.616579999999999906e+00,9.568160000000000309e+01,-6.080219999999999914e+01,2.440060000000000073e+01,9.765959999999999752e+01,-6.080219999999999914e+01,-1.121059999999999945e+01,1.131539999999999964e+02,-5.354809999999999803e+01,7.027000000000000135e+00,7.623120000000000118e+01,-6.344010000000000105e+01,9.526999999999999247e+00,9.073659999999999570e+01,-5.091020000000000323e+01,1.202699999999999925e+01
9.153293770675659857e+01,-7.158229340614920488e+01,9.736462500778136686e+00,9.069495868883051060e+01,-4.911683018520373878e+01,4.505279273556701547e+00,9.608897516450439014e+01,-5.985695775726887291e+01,2.425822878208136757e+01,9.799674849210887828e+01,-5.977410146849025807e+01,-1.135670607965733225e+01,1.134722622104892196e+02,-5.243889729111497644e+01,6.864482321718642588e+00,7.662961863491045733e+01,-6.261218406512782053e+01,9.417651806214436760e+00,9.104562075166923307e+01,-4.997868899105159812e+01,1.191338984392943345e+01
9.215167983840927945e+01,-7.007945226135908001e+01,1.010251776175414129e+01,9.052255408868882114e+01,-4.786094101164749759e+01,4.065280673405094802e+00,9.614996433177408619e+01,-5.768375498562173220e+01,2.422636566105185096e+01,9.834480696309250902e+01,-5.879388161754879860e+01,-1.135481383211326190e+01,1.133874721832729904e+02,-5.024257262717058126e+01,6.697936361545588468e+00,7.692852518720863486e+01,-6.169024216867523336e+01,9.360805086563097177e+00,9.084434015512275096e+01,-4.844555925095157534e+01,1.150171408923838534e+01
9.213543741328562930e+01,-6.459633002540397229e+01,8.539172184324069548e+00,9.056230159223811427e+01,-4.301907022575386463e+01,4.948184035757074994e-01,9.609321413015997848e+01,-5.096875237110282342e+01,2.149092110327163851e+01,9.843232041089835604e+01,-5.532028401299297826e+01,-1.383134954312139975e+01,1.134128665469449970e+02,-4.517423466513695018e+01,3.429860496347112431e+00,7.692725706964270671e+01,-5.629405890386708933e+01,6.971700951469173901e+00,9.085278157135525134e+01,-4.292363753010388905e+01,7.954870728374313416e+00
9.056449470030047166e+01,-6.004950589552840512e+01,1.461845414532700005e+00,8.843393297048531565e+01,-3.984186933047111268e+01,-9.486974416522452103e+00,9.348049536214422517e+01,-4.464099413883687362e+01,1.256127670213144043e+01,9.732664183818764059e+01,-5.359229511257604628e+01,-2.174836359913600603e+01,1.112250669788210757e+02,-4.055704077157775345e+01,-5.555020065273286178e+00,7.510621398976653040e+01,-5.272303800705457633e+01,-1.706410724038917692e+00,8.843791991416767928e+01,-3.873151153103425770e+01,-2.103685422590963583e+00
8.881961469939871279e+01,-5.088026555281999919e+01,-1.088871664135295703e+01,8.652666896203233193e+01,-3.302005471428361716e+01,-2.532893108475445487e+01,9.092249388471650207e+01,-3.365760081275891480e+01,-2.637632609087006585e+00,9.621658248689665527e+01,-4.842791484317292827e+01,-3.466700192468891117e+01,1.091762342045959002e+02,-3.227172716013874521e+01,-2.065509702790526703e+01,7.328879494282092821e+01,-4.474803326155110739e+01,-1.577367170979650268e+01,8.624044920854187524e+01,-3.061655328413270993e+01,-1.826584919124830009e+01
8.678484339720114349e+01,-4.473955568255426840e+01,-3.201732582825492557e+01,8.443548549232494338e+01,-3.025291259602438387e+01,-4.983255004916192377e+01,8.772865059492531259e+01,-2.613398779024334573e+01,-2.732001375620423289e+01,9.523394546471472211e+01,-4.668092066816205943e+01,-5.549028439153566694e+01,1.067727520269485098e+02,-2.740470331066207166e+01,-4.450885281656483272e+01,7.126293383305791451e+01,-4.052337595247770707e+01,-3.864813069435900417e+01,8.369677040068580709e+01,-2.651115211338946764e+01,-4.341387454635168552e+01
8.169465651763103153e+01,-4.347625664498764309e+01,-5.553254970260947232e+01,7.978856164701230114e+01,-3.228683248607564593e+01,-7.563051263070387620e+01,8.099493464224268280e+01,-2.434177111908708468e+01,-5.394998144806067586e+01,9.209440252670647453e+01,-4.849320663828775935e+01,-7.773190787305090055e+01,1.013866997802079197e+02,-2.683684520826135511e+01,-6.936747882531345510e+01,6.649799138134835630e+01,-4.164187434702320445e+01,-6.380115487680329522e+01,7.828949042522859258e+01,-2.763057389705460309e+01,-6.998977614239072409e+01
7.973401647271111869e+01,-4.209976557629200045e+01,-8.788240114730010077e+01,7.828575137481692536e+01,-3.568125099538878686e+01,-1.100063637965149610e+02,7.801733287162437591e+01,-2.315425447107278600e+01,-9.057373459001489380e+01,9.146215866774601011e+01,-5.120383153130799059e+01,-1.080244633855085112e+02,9.925078006387005303e+01,-2.773835530941751770e+01,-1.042805009981798889e+02,6.489706568778017015e+01,-4.300508845730803387e+01,-9.692224091870900793e+01,7.628026675803458545e+01,-3.000613887705356575e+01,-1.055885588435349973e+02
7.855381621867815056e+01,-4.362287305804230897e+01,-1.241970890502358884e+02,7.809720301147734745e+01,-4.273224255080814515e+01,-1.472570718386400017e+02,7.630577043292403516e+01,-2.596791450738858131e+01,-1.314338976040082230e+02,9.169569299122409234e+01,-5.668291529154122088e+01,-1.410156020410606743e+02,9.841433230965631651e+01,-3.265316879419714979e+01,-1.426707820651659233e+02,6.428029937265976912e+01,-4.736829475274342371e+01,-1.334118573262909706e+02,7.564770356012424202e+01,-3.627223538292847849e+01,-1.444261485731373682e+02
7.879151523000997770e+01,-4.141202609374028043e+01,-1.292652333746903537e+02,8.079059772094397829e+01,-4.336780361755720747e+01,-1.521768707669561991e+02,7.604430120816175531e+01,-2.502921274789606088e+01,-1.389181557983654329e+02,9.462300540376507740e+01,-5.521758676445940495e+01,-1.428632634126586822e+02,9.968199626071128705e+01,-3.107175563124235396e+01,-1.469490806290182832e+02,6.592662661320088091e+01,-4.747915747233588490e+01,-1.392831163305875748e+02,7.757448534031669851e+01,-3.685089257993193002e+01,-1.504644577358056949e+02
8.982744405519491693e+01,-5.685487015676687861e+01,-1.604808475745035423e+02,9.285985452616586144e+01,-6.412663360616397767e+01,-1.821762495665031167e+02,8.739717071112147551e+01,-4.326289479141362904e+01,-1.738402879244889050e+02,1.063469886878402519e+02,-7.320113527341491988e+01,-1.697566369928977679e+02,1.114116842616307110e+02,-5.061685612112846400e+01,-1.792227685072190582e+02,7.746535096806245235e+01,-6.533785207729980016e+01,-1.693064406677229954e+02,8.952444168398162105e+01,-5.744675923239255155e+01,-1.821891425577880455e+02
1.028015434581212588e+02,-8.423117483945901540e+01,-1.803393096775692186e+02,1.067388992885378656e+02,-9.656918486354580011e+01,-1.994452056846429855e+02,1.010423887950663442e+02,-7.432767624501258297e+01,-1.967084501493640118e+02,1.196127168990545897e+02,-1.022683162091466187e+02,-1.846033437084912521e+02,1.252248953580592570e+02,-8.265756054803797781e+01,-1.990681343144619859e+02,9.078739711291049730e+01,-9.467337708789705175e+01,-1.873602868890885702e+02,1.034478645239561416e+02,-9.011119757275847064e+01,-2.012366735288266284e+02
1.113954032544424422e+02,-1.018419000556265388e+02,-1.849235366053677865e+02,1.152244207615935920e+02,-1.168751312732558603e+02,-2.020146193273642155e+02,1.102539895851430174e+02,-9.430024982548387413e+01,-2.025571226265328164e+02,1.276430632403229595e+02,-1.208261508815058960e+02,-1.862455702779407716e+02,1.341707078807368418e+02,-1.036449803314431222e+02,-2.032015629032084405e+02,9.914740663148852207e+01,-1.127840293265960980e+02,-1.906619864786001131e+02,1.121887932260846128e+02,-1.106337523343152469e+02,-2.047670766136101292e+02
1.122622782354829098e+02,-1.111833356619439996e+02,-1.851443161326038762e+02,1.144604778908120295e+02,-1.272663299055846977e+02,-2.015537566763040331e+02,1.117899213777308063e+02,-1.043508693553677631e+02,-2.030947187044832845e+02,1.265042710575112324e+02,-1.317517175321752916e+02,-1.856375860037019834e+02,1.346379522575097951e+02,-1.160833920655591811e+02,-2.033479010528189406e+02,9.894130514160366374e+01,-1.210746871642204070e+02,-1.903775046918532894e+02,1.120548022424716095e+02,-1.208778336243812817e+02,-2.045779436160337923e+02
1.104495796225353104e+02,-1.109524503522074781e+02,-1.853419904679250863e+02,1.122031241392310505e+02,-1.270888510300924423e+02,-2.017525413213735987e+02,1.102415788699359922e+02,-1.041016356673374190e+02,-2.032904094279501521e+02,1.240552474271447352e+02,-1.319479260228487760e+02,-1.858022213037293113e+02,1.327195550198449894e+02,-1.165295582635981475e+02,-2.034802348094821127e+02,9.684735597679667762e+01,-1.204283675382991561e+02,-1.906202408011076272e+02,1.100037786717791874e+02,-1.206283603479049020e+02,-2.047808752472422498e+02
1.105024563996375377e+02,-1.098175103075197683e+02,-1.858187676119508183e+02,1.120647018917185846e+02,-1.258811140273670475e+02,-2.023198145204679008e+02,1.105041294100388853e+02,-1.028547355094590330e+02,-2.037252589945926502e+02,1.237496333141401692e+02,-1.310395846608583383e+02,-1.863401805052874352e+02,1.327671794518048500e+02,-1.156641795037315319e+02,-2.038784024744406338e+02,9.676773818939773264e+01,-1.190268371968393524e+02,-1.912242495642897495e+02,1.099917047630296736e+02,-1.193655656112829320e+02,-2.053191775275931548e+02
1.107038145760859464e+02,-1.085171041324311005e+02,-1.860084683759154984e+02,1.123303020659215292e+02,-1.245534323877850511e+02,-2.025298254344274937e+02,1.106379811862826870e+02,-1.015346636526138155e+02,-2.039071795092539787e+02,1.240693401480524614e+02,-1.296636991296955443e+02,-1.865743779754809566e+02,1.329724773447278210e+02,-1.142184322581965716e+02,-2.041096661469183573e+02,9.701259181826682720e+01,-1.177976097891357057e+02,-1.914025443262289059e+02,1.102159367763013478e+02,-1.180463462483230899e+02,-2.055186640219178003e+02
